VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,RESIDENCE_TIME_MIN_mean,RCMDTN_INTENTION_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean,REVISIT_INTENTION_mean,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD
경기도 미술관,경기,안산시,3.0,108.0,4.8,0.0,1.4,4.6,경기 안산시 단원구 동산로 268,경기 안산시 단원구 초지동 667,126.813958,37.3257667
플라잉 수원,경기,수원시,2.0,45.0,4.833333333333333,0.0,1.5,4.833333333333333,경기 수원시 팔달구 경수대로 697,경기 수원시 팔달구 지동 261-100,127.0257432,37.2872827
국립 세계문자 박물관,인천,연수구,3.0,66.0,4.4,0.0,1.0,3.8,인천 연수구 센트럴로 217,인천 연수구 송도동 24-8,126.6378866,37.3947096
석모도 미네랄 온천,인천,강화군,6.0,132.85714285714286,4.285714285714286,0.0,1.5714285714285714,4.285714285714286,인천 강화군 삼산면 삼산남로 865-17,인천 강화군 삼산면 매음리 645-27,126.3127183,37.6855016
화개 정원,인천,강화군,1.0,65.0,3.8333333333333335,0.0,2.333333333333333,3.8333333333333335,,인천 강화군 교동면 고구리 산 233,126.2911026,37.7830333
방아머리 해변,경기,안산시,1.0,102.85714285714286,4.428571428571429,0.0,2.4285714285714284,4.428571428571429,,경기 안산시 단원구 대부북동,126.5767674,37.2891527
월미문화의 거리,인천,중구,4.0,40.0,4.5,0.1666666666666666,1.3333333333333333,4.5,,인천 중구 북성동1가 98-57,126.5978418,37.4736214
파라다이스 시티 플라자,인천,중구,4.0,70.0,4.666666666666667,0.1666666666666666,1.5,4.5,,인천 중구 운서동 2850-17,126.4584169,37.4371831
태하 향목 관광모노레일,경북,울릉군,1.0,96.0,5.0,0.0,3.0,4.8,경북 울릉군 서면 태하길 236,경북 울릉군 서면 태하리,130.7976107,37.5131885
천부해 중전 망대,경북,울릉군,4.0,40.0,4.166666666666667,0.0,2.5,4.0,경북 울릉군 북면 울릉순환로 3137,경북 울릉군 북면 천부리 718-54,130.8742374,37.5422883
명월 국민학교,제주특별자치도,제주시,13.0,78.0,4.2,0.0,2.0,3.4,제주특별자치도 제주시 한림읍 명월로 48,제주특별자치도 제주시 한림읍 명월리 1734,126.2648717,33.3887377
아르떼 뮤지엄 제주,제주특별자치도,제주시,3.0,84.51219512195122,4.402439024390244,0.073170731707317,1.817073170731708,3.7439024390243913,제주특별자치도 제주시 애월읍 어림비로 478,제주특별자치도 제주시 애월읍 어음리 1503,126.3450106,33.3967005
바이 제주,제주특별자치도,제주시,4.0,39.54545454545455,4.045454545454546,0.2727272727272727,1.4090909090909092,4.090909090909091,제주특별자치도 제주시 서해안로 626,제주특별자치도 제주시 용담삼동 1023-2,126.504123,33.5165736
판포 포구,제주특별자치도,제주시,1.0,112.2680412371134,4.402061855670103,0.1752577319587628,1.3917525773195876,4.319587628865979,,제주특별자치도 제주시 한경면 판포리,126.2000233,33.3650216
한라산국립공원 관음사 탐방로,제주특별자치도,제주시,1.0,372.0,4.6,0.8,0.8,4.4,,제주특별자치도 제주시 오라이동 산 107-20,126.5380065,33.3908377
함덕 돌핀 레저 본사,제주특별자치도,제주시,5.0,72.0,4.0,0.4,2.2,3.8,제주특별자치도 제주시 조천읍 조함해안로 538,제주특별자치도 제주시 조천읍 함덕리 산 14-58,126.6703159,33.542427
올레 야시장,제주특별자치도,서귀포시,4.0,45.0,4.333333333333333,0.0833333333333333,1.0833333333333333,4.25,제주특별자치도 서귀포시 중정로61번길 20,제주특별자치도 서귀포시 서귀동 276-19,126.5628483,33.249541
테디베어 하우스 테지움 제주점,제주특별자치도,제주시,3.0,55.38461538461539,3.769230769230769,0.2307692307692307,2.4615384615384617,3.692307692307693,제주특별자치도 제주시 애월읍 평화로 2159,제주특별자치도 제주시 애월읍 소길리 155-106,126.3936133,33.4122521
국제 리더스클럽,제주특별자치도,제주시,13.0,70.0,4.333333333333333,0.1666666666666666,3.333333333333333,4.166666666666667,제주특별자치도 제주시 조천읍 조함해안로 321-21,제주특별자치도 제주시 조천읍 신흥리 1-11,126.6525214,33.5516188
신화 테마파크,제주특별자치도,서귀포시,6.0,91.875,3.6041666666666665,0.2291666666666666,2.1041666666666665,3.5416666666666665,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,제주특별자치도 서귀포시 안덕면 서광리 산 35-20,126.3152821,33.3047589
신화 워터파크,제주특별자치도,서귀포시,6.0,211.0,4.266666666666667,0.2333333333333333,2.466666666666667,4.166666666666667,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리 산 24,126.3153985,33.3060741
제주항공 우주 박물관,제주특별자치도,서귀포시,3.0,132.1875,4.625,0.1875,2.84375,4.40625,제주특별자치도 서귀포시 안덕면 녹차분재로 218,제주특별자치도 서귀포시 안덕면 서광리 산 39,126.2996871,33.3042428
오설록 티 뮤지엄,제주특별자치도,서귀포시,1.0,67.36363636363636,4.372727272727273,0.4181818181818181,1.4363636363636365,4.2727272727272725,제주특별자치도 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리 1235-1,126.2894893,33.3059133
런던 베이글 뮤지엄 제주점,제주특별자치도,제주시,4.0,47.142857142857146,4.214285714285714,0.0,0.7142857142857143,4.071428571428571,제주특별자치도 제주시 구좌읍 동복로 85,제주특별자치도 제주시 구좌읍 동복리 719-1,126.7154431,33.5535645
황이지 선녀탕,제주특별자치도,서귀포시,1.0,55.26315789473684,4.0,0.1578947368421052,1.368421052631579,4.0,,제주특별자치도 서귀포시 서홍동,126.54889,33.2394632
연동,제주특별자치도,서귀포시,4.0,81.81818181818181,3.8181818181818175,0.2727272727272727,1.7272727272727273,3.636363636363636,제주특별자치도 서귀포시 일주서로 968-10,제주특별자치도 서귀포시 색달동 2156-2,126.4071581,33.2588953
브릭 캠퍼스 제주,제주특별자치도,제주시,3.0,111.0,4.3,0.1,2.9,4.1,제주특별자치도 제주시 1100로 3047,제주특별자치도 제주시 노형동 244-1,126.48529,33.458546
어린 왕자 감귤밭,제주특별자치도,서귀포시,13.0,90.0,4.2,0.0,4.0,4.0,제주특별자치도 서귀포시 대정읍 추사로36번길 45-1,제주특별자치도 서귀포시 대정읍 안성리 1701,126.2818296,33.2532983
신창 풍차 해안도로,제주특별자치도,제주시,1.0,42.0,4.288888888888889,0.1333333333333333,1.4222222222222225,4.377777777777778,,제주특별자치도 제주시 한경면 신창리 1322-1,126.174206,33.343081
노티스 제주,제주특별자치도,제주시,4.0,60.0,3.8,0.0,1.4,3.8,제주특별자치도 제주시 애월읍 애월로1길 24-9,제주특별자치도 제주시 애월읍 애월리 2527-3,126.3097228,33.4632718
고성 오일 시장,제주특별자치도,서귀포시,4.0,37.5,2.875,0.125,1.125,2.75,제주특별자치도 서귀포시 성산읍 고성오조로 93,제주특별자치도 서귀포시 성산읍 고성리 1180-34,126.9132982,33.4519998
항파두리 항몽 유적지,제주특별자치도,제주시,2.0,41.25,4.041666666666667,0.25,1.375,3.9583333333333335,제주특별자치도 제주시 애월읍 항파두리로 50,제주특별자치도 제주시 애월읍 상귀리 1012,126.4079226,33.4527479
고흐의 정원,제주특별자치도,서귀포시,3.0,78.0,4.7,0.2,2.9,4.6,제주특별자치도 서귀포시 성산읍 삼달신풍로 132,제주특별자치도 서귀포시 성산읍 삼달리 1182,126.8437184,33.3733756
미스틱 3도,제주특별자치도,제주시,4.0,96.0,4.2,0.0,1.4,4.2,제주특별자치도 제주시 1100로 2894-49,제주특별자치도 제주시 노형동 291-10,126.4875563,33.449947
백약이 오름,제주특별자치도,서귀포시,1.0,56.47058823529412,4.176470588235294,0.1764705882352941,1.1764705882352942,4.235294117647059,,제주특별자치도 서귀포시 표선면 성읍리 산 1,126.7897582,33.4368094
한담 해안산책로,제주특별자치도,제주시,7.0,45.0,4.325,0.425,1.65,4.3,,제주특별자치도 제주시 애월읍 곽지리 1359,126.3104683,33.4593235
제주 곶자왈 도립공원,제주특별자치도,서귀포시,1.0,87.27272727272727,4.545454545454546,0.0,1.5454545454545454,4.363636363636363,제주특별자치도 서귀포시 대정읍 에듀시티로 178,제주특별자치도 서귀포시 대정읍 보성리 산 1,126.2736585,33.283187
쇠소깍 전통 나룻배 카약 체험 지점,제주특별자치도,서귀포시,13.0,68.57142857142857,4.285714285714286,0.1428571428571428,1.8571428571428568,4.0,제주특별자치도 서귀포시 쇠소깍로 128,제주특별자치도 서귀포시 하효동 995-7,126.622966,33.2520838
신창 풍차 해안,제주특별자치도,제주시,1.0,35.45454545454545,4.2727272727272725,0.1818181818181818,1.4545454545454546,4.2727272727272725,,제주특별자치도 제주시 한경면 신창리 1290-2,126.1776275,33.3453433
광치기 해변,제주특별자치도,서귀포시,1.0,43.52941176470589,4.313725490196078,0.3725490196078431,1.1764705882352942,4.15686274509804,,제주특별자치도 서귀포시 성산읍 고성리 224-33,126.9238966,33.4523169
서귀포 잠수함,제주특별자치도,서귀포시,13.0,100.0,4.5,0.0,2.333333333333333,4.333333333333333,제주특별자치도 서귀포시 남성중로 40,제주특별자치도 서귀포시 서홍동 707-5,126.5586161,33.2393034
월정리 해수욕장,제주특별자치도,제주시,1.0,71.57142857142857,4.485714285714286,0.4857142857142857,1.1571428571428573,4.428571428571429,,제주특별자치도 제주시 구좌읍 월정리 33-3,126.7958051,33.5564694
목장 카페 밭디,제주특별자치도,서귀포시,13.0,90.0,4.6,0.2666666666666666,2.466666666666667,4.533333333333333,제주특별자치도 서귀포시 표선면 번영로 2486,제주특별자치도 서귀포시 표선면 성읍리 2867,126.7722168,33.4078998
뽀로로 앤 타요 테마파크 제주,제주특별자치도,서귀포시,6.0,267.5,4.625,0.2083333333333333,2.708333333333333,4.666666666666667,제주특별자치도 서귀포시 안덕면 병악로 269,제주특별자치도 서귀포시 안덕면 상창리 80,126.370822,33.3004182
원 앤 온리,제주특별자치도,서귀포시,4.0,62.5,4.5,0.1666666666666666,1.9166666666666667,4.333333333333333,제주특별자치도 서귀포시 안덕면 산방로 141,제주특별자치도 서귀포시 안덕면 사계리 86,126.3191925,33.2392223
쇠소깍 관광지,제주특별자치도,서귀포시,13.0,85.9090909090909,4.363636363636363,0.1363636363636363,1.7272727272727273,4.2727272727272725,,제주특별자치도 서귀포시 하효동,126.6226425,33.2529556
서울 앵무새 제주점,제주특별자치도,서귀포시,4.0,54.0,4.6,0.0,2.4,4.6,제주특별자치도 서귀포시 색달중앙로 162,제주특별자치도 서귀포시 색달동 1045,126.4166379,33.2696514
제주 월드컵 경기장,제주특별자치도,서귀포시,5.0,132.0,4.4,0.6,1.8,4.4,제주특별자치도 서귀포시 월드컵로 33,제주특별자치도 서귀포시 법환동 914,126.5093811,33.2461516
제주 아리랑,제주특별자치도,서귀포시,3.0,70.0,4.333333333333333,0.1666666666666666,1.8333333333333333,4.333333333333333,제주특별자치도 서귀포시 표선면 번영로 2564-21,제주특별자치도 서귀포시 표선면 성읍리 2684,126.7786543,33.4027307
오늘은 카트레이싱,제주특별자치도,서귀포시,5.0,41.25,3.25,0.25,2.375,3.25,제주특별자치도 서귀포시 표선면 중산간동로 4776,제주특별자치도 서귀포시 표선면 성읍리 2197-16,126.7905232,33.3815597
사진 놀이터,제주특별자치도,제주시,6.0,72.0,3.7,0.0,2.4,3.4,제주특별자치도 제주시 애월읍 평화로 2835,제주특별자치도 제주시 애월읍 광령리 100-3,126.4417351,33.45675
새별 오름,제주특별자치도,제주시,13.0,53.142857142857146,4.2,0.2857142857142857,1.3714285714285714,4.171428571428572,,제주특별자치도 제주시 애월읍 봉성리 산 59-8,126.3577307,33.3662776
황이지 해안,제주특별자치도,서귀포시,5.0,43.84615384615385,3.8461538461538463,0.1538461538461538,1.3076923076923077,3.769230769230769,,제주특별자치도 서귀포시 천지동 765-7,126.5505278,33.2414672
넥슨 컴퓨터 박물관,제주특별자치도,제주시,3.0,104.21052631578948,4.157894736842105,0.1052631578947368,2.421052631578948,3.789473684210526,,제주특별자치도 제주시 노형동 86,126.4849881,33.4717604
한담 몰,제주특별자치도,제주시,4.0,36.0,4.2,0.2,1.6,4.0,제주특별자치도 제주시 애월읍 애월로1길 7,제주특별자치도 제주시 애월읍 애월리 2484-1,126.3116706,33.4623522
ICC 제주국제컨벤션센터,제주특별자치도,서귀포시,3.0,78.0,3.6,0.0,1.8,3.4,제주특별자치도 서귀포시 중문관광로 224,제주특별자치도 서귀포시 중문동 2700,126.4244399,33.2413191
평대리 해수욕장,제주특별자치도,제주시,1.0,57.85714285714285,4.285714285714286,0.5,0.5714285714285714,4.285714285714286,,제주특별자치도 제주시 구좌읍 평대리,126.84086,33.5335268
도두동 무지개 해안도로,제주특별자치도,제주시,7.0,43.69565217391305,4.336956521739131,0.25,1.7065217391304348,4.217391304347826,,제주특별자치도 제주시 도두일동 1734,126.4713384,33.509118
박물관은 살아있다 제주 중문점,제주특별자치도,서귀포시,3.0,69.23076923076923,4.076923076923077,0.1538461538461538,3.5384615384615383,3.615384615384616,제주특별자치도 서귀포시 중문관광로 42,제주특별자치도 서귀포시 색달동 2629,126.408741,33.2549285
창금,제주특별자치도,제주시,1.0,38.8235294117647,4.235294117647059,0.0,1.4705882352941178,3.7058823529411766,,제주특별자치도 제주시 조천읍 북촌리 403-9,126.7000025,33.552942
제주 코코몽 에코파크,제주특별자치도,서귀포시,6.0,141.42857142857142,4.428571428571429,0.1428571428571428,2.2857142857142856,4.142857142857143,제주특별자치도 서귀포시 남원읍 태위로 536,제주특별자치도 서귀포시 남원읍 남원리 2381,126.7058484,33.2745562
돌 염전,제주특별자치도,제주시,1.0,35.714285714285715,4.0,0.1904761904761904,1.6666666666666667,3.619047619047619,,제주특별자치도 제주시 애월읍 구엄리,126.3765205,33.4834138
마농 르블랑,제주특별자치도,서귀포시,13.0,68.4,4.44,0.2,2.12,4.28,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,제주특별자치도 서귀포시 안덕면 덕수리 2952,126.2949908,33.2548189
송악산 둘레길,제주특별자치도,서귀포시,1.0,65.35714285714286,4.464285714285714,0.3214285714285714,1.4642857142857142,4.428571428571429,,제주특별자치도 서귀포시 대정읍 상모리,126.2930752,33.1968232
스카이 워터쇼,제주특별자치도,제주시,3.0,80.0,3.7777777777777777,0.0,4.666666666666667,3.111111111111111,제주특별자치도 제주시 구좌읍 번영로 2172-80,제주특별자치도 제주시 구좌읍 송당리 2764-1,126.7430381,33.4241097
제주해양 동물 박물관,제주특별자치도,서귀포시,2.0,71.25,4.5,0.125,2.25,4.25,제주특별자치도 서귀포시 성산읍 서성일로 689-21,제주특별자치도 서귀포시 성산읍 수산리 3233,126.8551365,33.4294593
하도 해변,제주특별자치도,제주시,1.0,97.5,4.166666666666667,0.3333333333333333,1.0833333333333333,4.166666666666667,,제주특별자치도 제주시 구좌읍 하도리,126.89923,33.5130568
레이저 서바이벌 M,제주특별자치도,제주시,3.0,50.0,4.555555555555555,0.0,2.2222222222222223,4.666666666666667,제주특별자치도 제주시 신광로 58,제주특별자치도 제주시 연동 262-8,126.489729,33.4870232
별 방진,제주특별자치도,제주시,1.0,43.333333333333336,3.7777777777777777,0.4444444444444444,0.8888888888888888,3.555555555555556,,제주특별자치도 제주시 구좌읍 하도리 3354,126.8828987,33.526772
JW 메리어트 제주리조트 스파,제주특별자치도,서귀포시,7.0,70.0,5.0,0.1666666666666666,2.833333333333333,5.0,제주특별자치도 서귀포시 태평로 152,제주특별자치도 서귀포시 호근동 399,126.5385444,33.2438009
환상숲 곶자왈 공원,제주특별자치도,제주시,1.0,87.6923076923077,4.384615384615385,0.1538461538461538,1.5384615384615383,4.076923076923077,제주특별자치도 제주시 한경면 녹차분재로 594-1,제주특별자치도 제주시 한경면 저지리 2848-2,126.2630279,33.3229067
윈드 1947카트 테마파크,제주특별자치도,서귀포시,5.0,60.0,4.25,0.0416666666666666,1.5,3.9583333333333335,제주특별자치도 서귀포시 토평공단로 78-27,제주특별자치도 서귀포시 토평동 1799,126.5888268,33.2895195
과물 노천탕,제주특별자치도,제주시,2.0,40.0,4.166666666666667,0.1666666666666666,0.8333333333333334,4.0,,제주특별자치도 제주시 애월읍 곽지리 1566,126.3035086,33.4499586
제주 월령리 선인장 군락,제주특별자치도,제주시,1.0,49.285714285714285,4.571428571428571,0.1428571428571428,1.3571428571428572,4.5,,제주특별자치도 제주시 한림읍 월령리 359-3,126.2156928,33.3779999
